LAMMPS data file

    582 atoms

   4 atom types

     0.072456270    12.193256270 xlo xhi
    -0.693961318    15.134285167 ylo yhi
    -0.604802853    37.378766941 zlo zhi
    -0.164377644     0.540510242    -0.977892817 xy xz yz

Masses

   1  40.079800 # ca+
   2  28.086000 # sz
   3  15.999400 # oz
   4   1.007970 # ho

Atoms # full

      1             1             7.479712440     6.341029387    21.398423879
      2             1             6.891171536     1.993740525     5.963040622
      3             1             3.820879545     0.430855231     7.832212092
      4             1             4.381609682     4.263735459    19.400108272
      5             1             4.509909320     0.343178190    19.500764732
      6             1             3.543889682     4.660181792     7.763841666
      7             1             6.486017704     6.350807175     5.882135618
      8             1             1.338384423     5.972968526    21.283713499
      9             1             2.245456659     2.009187741    13.644457942
     10             1             4.778856555     4.241557842    27.104315734
     11             1             1.525339520     1.982685103    21.375253902
     12             1             0.691301844     6.517241861     5.719186104
     13             1             9.886035815     3.811421640     7.796507536
     14             1            10.693750477     0.030165289    19.436572499
     15             1            10.420717550     4.216301891    19.471897219
     16             1             9.726062906    -0.193970722     7.614186401
     17             1             1.040574652     2.440835038     5.817563550
     18             1             7.462886301     2.512770577    21.399943222
     19             1             8.084241075     6.077763920    13.924017015
     20             1            10.800823123     0.051837338    26.365915137
     21             1             3.432278084     4.670865106     1.219272590
     22             2             1.441406619     1.790252151    18.398101701
     23             2             0.725964754     5.895945119     8.763949059
     24             2             3.759955257     0.099623561     4.706923969
     25             2             4.460593345     3.908512220    22.414104536
     26             2             2.154208299     4.161356132    16.392569216
     27             2             1.558381732     0.330531797    10.733017317
     28             2             4.683315845     2.485489439     2.939548466
     29             2             5.191092328     6.291970372    24.367599530
     30             2             1.448092745     6.551706163    18.268957564
     31             2             1.018507501     2.755073396     8.785219858
     32             2             3.649512803     4.855204756     4.787449137
     33             2             4.619832326     0.778667513    22.523497217
     34             2             7.500274098     5.946342145    18.358598789
     35             2             7.134969210     1.555533616     9.095545623
     36             2             9.804317756     3.331571375     4.633995515
     37             2            10.714774116    -0.138618944    22.457405805
     38             2             8.307079226     0.484618673    16.478412084
     39             2             7.715069024     4.106415946    10.853805069
     40             2            10.286517537     5.716047049     2.816101865
     41             2            11.351963234     2.394091155    24.349747252
     42             2             7.341969229     2.813198288    18.319475712
     43             2             6.690644778     6.429478246     8.937533973
     44             2             9.704394641     0.288187094     4.606647345
     45             2            10.389519673     4.732029965    22.525776231
     46             3             1.331376970     2.904430336    17.136667348
     47             3             0.630168823     6.940322218    10.084637780
     48             3             3.903960405     1.103837730     3.388514261
     49             3             4.365108431     4.998873787    23.713142623
     50             3             1.433047554     0.243771718    17.699583853
     51             3             1.122415874     4.357745009     9.354593569
     52             3             3.678615015     6.418460571     4.188828077
     53             3             4.578239638     2.376453066    23.128955319
     54             3             2.791553060     2.035508595    19.249693336
     55             3             1.964710626     6.405078363     7.831832256
     56             3             5.035041248     0.297651572     5.720705447
     57             3             5.776928644     4.218034677    21.525668838
     58             3            12.224775332     1.943843948    19.318063762
     59             3            11.433313545     5.892813090     7.951100665
     60             3             2.344453086     0.409443554     5.473052572
     61             3             3.096532684     4.025455632    21.529847031
     62             3             1.476939364     0.319180787    12.305157271
     63             3             2.069112538     3.976612906    14.813592220
     64             3             5.057776343     6.182622278    25.971265847
     65             3             4.682190036     2.754461989     1.357532784
     66             3             3.744188289     4.070500659    16.982833891
     67             3             3.151674018     0.220405155    10.165922620
     68             3             6.182710652     2.507830722     3.645663029
     69             3             6.770313498     6.181954937    23.808481383
     70             3             4.885680235     0.305070666    17.052343823
     71             3             4.489949032     3.665483929     9.708600439
     72             3             1.709502584     3.268227734     0.632806273
     73             3             1.589152869     5.323331462    23.707824923
     74             3             1.546109398     5.607149806    16.895091845
     75             3             0.919706382     1.724934559    10.083878109
     76             3             3.816791682     3.854687818     3.453846001
     77             3             4.675055206    -0.163016665    23.903060472
     78             3            12.201457673     6.211972675    19.095100207
     79             3            11.823068771     2.580656766     7.862598947
     80             3             2.222241108     4.554408978     5.515214334
     81             3             3.275356402     0.463432482    21.678742624
     82             3             2.749256372     6.344756660    19.243236129
     83             3             2.358000691     2.483764020     7.881970568
     84             3             4.880698186     4.631446614     5.824400592
     85             3             5.949629414     0.578132458    21.594798935
     86             3             2.745706497     3.529843912    11.817068399
     87             3             6.391950517     4.621435899    15.177094983
     88             3             5.806678097     2.626299092    25.597507520
     89             3             5.114119098     6.390978175     0.915783868
     90             3             5.613574557     6.444968061    13.192833297
     91             3             2.921971885     2.763772926    26.805385040
     92             3             4.417441161     1.114193847    13.130540242
     93             3             2.561994989     0.329275824    26.957319319
     94             3             6.684318693     2.304716575    13.828298419
     95             3             6.294661071     0.319372482    26.954660469
     96             3             7.546982494     6.973025145    17.015879596
     97             3             7.233296177     2.602682250    10.388506339
     98             3             9.398688441     4.460930355     3.489930393
     99             3            10.772498484     0.959823668    23.719219994
    100             3             7.309578365     4.400271745    17.674894532
    101             3             7.048032447    -0.013755351     9.731770417
    102             3             9.725652331     1.816857503     3.906610153
    103             3            10.484624189     6.270853028    23.189729031
    104             3             8.892713994     6.066763299    19.177524553
    105             3             8.436305560     1.728072831     8.142158021
    106             3            11.345042784     3.626922381     5.082961310
    107             3            12.129074667    -0.032713912    21.645317083
    108             3             6.185011630     6.259330523    19.266026271
    109             3             5.762032968     1.841365556     8.248132181
    110             3             8.728592896     3.435082931     5.839214184
    111             3             9.428146174     0.097673308    21.486925597
    112             3             7.716309018     4.299792616    12.423286173
    113             3             8.350757842     0.357137084    14.876265110
    114             3            11.354600232     2.187495995    25.912771149
    115             3            10.344025354     5.502046584     1.254597310
    116             3             9.816114964     0.662232554    17.209215967
    117             3             9.235317166     4.298587199    10.115404472
    118             3            11.785079406     5.629607121     3.616035844
    119             3             0.743584042     2.623571814    23.625400576
    120             3            10.738996553     3.472815389    17.112357864
    121             3            10.446677183     0.238415006     9.952075122
    122             3             6.903673634     6.048112543     3.406746375
    123             3             7.939071581     2.370746516    23.860898709
    124             3             7.447900497     1.822130083    16.957005063
    125             3             6.684896530     5.250735595    10.149209849
    126             3             9.566103560     7.143743988     3.308368929
    127             3            10.430001972     3.708002289    23.882169508
    128             3             5.934105640     2.500910202    19.057116637
    129             3             5.245544430     6.430829299     8.196474526
    130             3             8.323028346     0.120165521     5.482928300
    131             3             8.975671485     4.485415389    21.763825821
    132             3             8.603311534     2.678247068    19.325280640
    133             3             7.888074292     6.169621827     7.859940098
    134             3            10.992789316     0.054874691     5.584344431
    135             3            11.630793946     4.468678371    21.504018203
    136             3             8.623439604     7.197759404    11.871005068
    137             3             0.800171316     0.671499712    15.054028217
    138             3            10.307899017     5.517352920    26.604831791
    139             3            11.193047966     3.076604535     0.888815533
    140             3            10.441232670     2.114806966    14.091524558
    141             3             8.473278327     0.016901440    25.325165325
    142             3            10.144083045     4.849829278    14.488832698
    143             3             6.695695850     4.766040262    28.305736046
    144             3             0.453471716     6.062650897    13.834755626
    145             3             9.038246338     3.688143273    28.360812223
    146             3             2.804717392     4.685406269    28.474383096
    147             3             9.409280808     0.962834420    28.157979960
    148             3             1.890146895     0.528844713     0.638503808
    149             3             7.818655057     2.256629769     1.740027332
    150             3            12.482299396    -0.432282005    28.207738436
    151             3             0.881593827    -0.472936630    25.181967267
    152             3             1.719402238     6.052573036     1.850179685
    153             3             8.048755134     4.551522135     0.333875578
    154             4             4.415482649     4.283186778    16.302168320
    155             4             3.771998254     0.448063812    10.889509624
    156             4             6.905438591     2.422906914     2.868139355
    157             4             5.574580399    -0.377227282    16.914843301
    158             4             5.394916223     1.134346379    16.934214921
    159             4             5.228692245     4.271479047     9.975624935
    160             4             4.971496105     2.894965324     9.247479902
    161             4             0.706397421     3.337747170     0.711432262
    162             4             1.861615958     2.292846388     0.714470948
    163             4             1.261647070     6.016604139    24.353545609
    164             4             2.566829499     5.261860108    23.845325445
    165             4             3.440801321     3.428589951    11.114372358
    166             4             2.023553491     3.982051889    11.337715748
    167             4             6.722423818     4.530814910    16.120986692
    168             4             6.473802689     3.694112363    14.793840763
    169             4             5.896649474     1.756266343    26.081418199
    170             4             5.198039017     2.447802830    24.827200725
    171             4             5.633921158     6.534094215     1.738507989
    172             4             5.006935674     7.286381832     0.485430022
    173             4             5.353504148     5.763522055    13.852228068
    174             4             5.626851738     5.967569915    12.338962648
    175             4             2.244109023     2.931457930    26.126618647
    176             4             2.526551869     3.822151878    28.006425516
    177             4             4.664665906     0.166368888    13.230057195
    178             4             5.286634801     1.598399019    13.326535462
    179             4             2.781801175     1.449134723    26.926172791
    180             4             3.392725347    -0.171103719    26.860841051
    181             4             7.321480712     1.610663675    14.178127097
    182             4             7.178265558     2.895607274    13.175740690
    183             4             6.416490794     0.269742331    27.917164127
    184             4             5.779584499    -0.530708753    26.639017004
    185             4            10.120452592     1.602172726    17.108559507
    186             4             9.744740814     4.993910035    10.570827474
    187             4            11.735293297     4.723998571     4.159960564
    188             4             1.037063790     3.572947996    23.717700651
    189             4            11.713773581     3.302364955    17.013220747
    190             4            10.487288153     4.011264782    16.326477805
    191             4            10.753073740     1.161912914    10.047413882
    192             4            11.291687791    -0.286043476    10.053111417
    193             4             7.710299768     6.608482267     3.275703059
    194             4             7.260996255     5.147428229     3.249114560
    195             4             7.234284546     2.656262186    24.501301696
    196             4             8.702281933     2.990814439    23.980926790
    197             4             9.402795954     7.658829157    11.483952492
    198             4             7.908587831     7.470351345    11.242756823
    199             4             0.987228772     0.533420820    16.021469739
    200             4             0.674089510    -0.252084399    14.703819703
    201             4             9.911615231     4.867399665    27.245994449
    202             4            10.459150019     4.976746175    25.802238961
    203             4            11.037319425     2.699751537     1.773452874
    204             4            10.830722237     4.055497667     0.971999551
    205             4            11.208680686     1.667151427    14.510863169
    206             4             9.681933771     1.500827020    14.282202078
    207             4             8.400110914     0.812072946    24.730342622
    208             4             7.787820218     0.175207361    26.031279887
    209             4            10.216617142     3.886510586    14.218769517
    210             4            11.008418848     5.274688738    14.223327545
    211             4             6.972631664     5.490529778    27.714331865
    212             4             8.051117827     4.042577509    28.328526188
    213             4             1.147571580     5.400353640    14.119252564
    214             4             0.823237450     6.610244515    13.093316344
    215             4             9.345365589     3.965698438    29.242790713
    216             4             9.296314911     1.957542380    28.229389071
    217             4             2.633251594     4.556353798    29.423212670
    218             4             9.258799498     0.597319086    29.044896315
    219             4             7.413892153     6.713265760    24.357343966
    220             4             2.749604771     0.542546130     0.143198058
    221             4             1.160191007     0.369529062    -0.003798357
    222             4             7.902171012     3.113957847     1.214714562
    223             4             8.684875429     2.098939746     2.165823150
    224             4             1.277421864    -0.187813617    27.848034030
    225             4            12.538450325    -1.393665584    28.354355016
    226             4             1.628479666    -0.134853443    25.815533211
    227             4             0.915667086     0.142941544    24.425714392
    228             4             1.679604048     7.001578511     1.563403733
    229             4             0.921332488     5.857824455     2.405879311
    230             4             8.893264112     5.032088406     0.634325616
    231             4             7.333203082     5.208534908     0.340712621
    232             1             7.397523618    14.255152630    21.398423879
    233             1             6.808982714     9.907863768     5.963040622
    234             1             3.738690723     8.344978473     7.832212092
    235             1             4.299420860    12.177858701    19.400108272
    236             1             4.427720498     8.257301433    19.500764732
    237             1             3.461700860    12.574305034     7.763841666
    238             1             6.403828882    14.264930417     5.882135618
    239             1             1.256195601    13.887091769    21.283713499
    240             1             2.163267837     9.923310983    13.644457942
    241             1             4.696667733    12.155681085    27.104315734
    242             1             1.443150698     9.896808345    21.375253902
    243             1             0.609113023    14.431365104     5.719186104
    244             1             9.803846993    11.725544882     7.796507536
    245             1            10.611561655     7.944288532    19.436572499
    246             1            10.338528728    12.130425134    19.471897219
    247             1             9.643874084     7.720152521     7.614186401
    248             1             0.958385830    10.354958281     5.817563550
    249             1             7.380697480    10.426893820    21.399943222
    250             1             8.002052253    13.991887162    13.924017015
    251             1            10.718634301     7.965960581    26.365915137
    252             1             3.350089263    12.584988349     1.219272590
    253             2             1.359217798     9.704375394    18.398101701
    254             2             0.643775933    13.810068361     8.763949059
    255             2             3.677766435     8.013746803     4.706923969
    256             2             4.378404523    11.822635463    22.414104536
    257             2             2.072019477    12.075479375    16.392569216
    258             2             1.476192910     8.244655040    10.733017317
    259             2             4.601127023    10.399612681     2.939548466
    260             2             5.108903507    14.206093615    24.367599530
    261             2             1.365903923    14.465829405    18.268957564
    262             2             0.936318679    10.669196639     8.785219858
    263             2             3.567323981    12.769327999     4.787449137
    264             2             4.537643504     8.692790756    22.523497217
    265             2             7.418085276    13.860465387    18.358598789
    266             2             7.052780389     9.469656859     9.095545623
    267             2             9.722128934    11.245694618     4.633995515
    268             2            10.632585294     7.775504299    22.457405805
    269             2             8.224890404     8.398741915    16.478412084
    270             2             7.632880203    12.020539189    10.853805069
    271             2            10.204328716    13.630170291     2.816101865
    272             2            11.269774413    10.308214398    24.349747252
    273             2             7.259780407    10.727321530    18.319475712
    274             2             6.608455956    14.343601489     8.937533973
    275             2             9.622205819     8.202310337     4.606647345
    276             2            10.307330851    12.646153207    22.525776231
    277             3             1.249188148    10.818553579    17.136667348
    278             3             0.547980001    14.854445461    10.084637780
    279             3             3.821771583     9.017960973     3.388514261
    280             3             4.282919609    12.912997029    23.713142623
    281             3             1.350858733     8.157894960    17.699583853
    282             3             1.040227052    12.271868251     9.354593569
    283             3             3.596426194    14.332583814     4.188828077
    284             3             4.496050816    10.290576309    23.128955319
    285             3             2.709364239     9.949631838    19.249693336
    286             3             1.882521805    14.319201606     7.831832256
    287             3             4.952852426     8.211774814     5.720705447
    288             3             5.694739822    12.132157920    21.525668838
    289             3            12.142586510     9.857967191    19.318063762
    290             3            11.351124724    13.806936333     7.951100665
    291             3             2.262264264     8.323566797     5.473052572
    292             3             3.014343862    11.939578874    21.529847031
    293             3             1.394750542     8.233304030    12.305157271
    294             3             1.986923716    11.890736149    14.813592220
    295             3             4.975587521    14.096745521    25.971265847
    296             3             4.600001214    10.668585232     1.357532784
    297             3             3.661999467    11.984623902    16.982833891
    298             3             3.069485196     8.134528397    10.165922620
    299             3             6.100521830    10.421953965     3.645663029
    300             3             6.688124676    14.096078180    23.808481383
    301             3             4.803491413     8.219193909    17.052343823
    302             3             4.407760210    11.579607172     9.708600439
    303             3             1.627313762    11.182350977     0.632806273
    304             3             1.506964048    13.237454705    23.707824923
    305             3             1.463920576    13.521273049    16.895091845
    306             3             0.837517560     9.639057802    10.083878109
    307             3             3.734602861    11.768811061     3.453846001
    308             3             4.592866384     7.751106578    23.903060472
    309             3            12.119268851    14.126095917    19.095100207
    310             3            11.740879949    10.494780009     7.862598947
    311             3             2.140052287    12.468532220     5.515214334
    312             3             3.193167580     8.377555725    21.678742624
    313             3             2.667067550    14.258879903    19.243236129
    314             3             2.275811869    10.397887263     7.881970568
    315             3             4.798509364    12.545569856     5.824400592
    316             3             5.867440592     8.492255700    21.594798935
    317             3             2.663517675    11.443967155    11.817068399
    318             3             6.309761695    12.535559142    15.177094983
    319             3             5.724489275    10.540422335    25.597507520
    320             3             5.031930276    14.305101418     0.915783868
    321             3             5.531385735    14.359091304    13.192833297
    322             3             2.839783063    10.677896169    26.805385040
    323             3             4.335252339     9.028317090    13.130540242
    324             3             2.479806167     8.243399067    26.957319319
    325             3             6.602129871    10.218839818    13.828298419
    326             3             6.212472249     8.233495724    26.954660469
    327             3             7.629171316    -0.941098097    17.015879596
    328             3             7.151107355    10.516805493    10.388506339
    329             3             9.316499619    12.375053598     3.489930393
    330             3            10.690309662     8.873946911    23.719219994
    331             3             7.227389543    12.314394988    17.674894532
    332             3             6.965843626     7.900367892     9.731770417
    333             3             9.643463509     9.730980746     3.906610153
    334             3            10.402435367    14.184976270    23.189729031
    335             3             8.810525172    13.980886542    19.177524553
    336             3             8.354116739     9.642196073     8.142158021
    337             3            11.262853962    11.541045624     5.082961310
    338             3            12.046885845     7.881409331    21.645317083
    339             3             6.102822809    14.173453766    19.266026271
    340             3             5.679844146     9.755488799     8.248132181
    341             3             8.646404074    11.349206174     5.839214184
